Key,Text,split
3753,Ị̀ na-agụ Baịbụl?,train
3754,Olee otú gị na onye ahụ nwụrụ anwụ si nwee mmekọrịta?,train
3757,Olee akwụkwọ na amaokwu Baịbụl ị na-agụ?,train
3758,Gịnị mere inu ọgwụ ike ji emebi ndụ gị?,train
3761,Olee otú anyị ga-esi gbochie ọrịa ịba ịrịa?,train
3762,Olee ọrụ Ndị Kraịst na-arụ n'ịgbasawanye chọọchị?,train
3763,Ego ole ka bricks ụrọ na-eri?,train
3764,Ì nwere ike ịgwa m otú m ga-esi gaa chọọchị unu?,train
3767,Gịnị ka ị na-eme atụmatụ ime mgbe ị lara ezumike nká?,train
3768,Afọ ole ka ndị ụkọchukwu kwesịrị ịla ezumike nká?,train
3770,Afọ ole ka ị dị?,train
3771,Olee ebe i si bịa ?,train
3774,Olee otú ọtụtụ uche anyị si dị?,train
3775,Ì nwere adreesị ozi-intanet m?,train
3776,Olee mgbe i lara ezumike nká?,train
3779,Olee di na nwunye lụrụ di na nwunye n'ụbọchị Sọnde?,train
3781,Olee ọrụ nna nwere n'ezinụlọ?,train
3785,Ị̀ na-ege egwú?,train
3786,Ọnụ ụlọ ole ka ụlọ ahụ nwere?,train
3788,Ị̀ pụrụ ịbụ abụ mba?,train
3790,Olee ihe ị na-eme kwa ụbọchị?,train
3793,Olee otú nnukwu akpa ị na-eji eme ihe dị?,train
3795,Olee otú m ga-esi jikọọ laptọọpụ m na Ịntanetị?,train
3797,Ebee ka m pụrụ ịkwọ ụgbọala m?,train
3799,Ì nwere mmiri dị ọcha?,train
3801,Ụbọchị ezumike ole ka i nwere?,train
3903,Olee ọrụ nke ozi ike na Uganda?,train
3905,Gịnị ka a ga-eme iji hụ na ọkọnọ eletrik na-akwụsi ike ma bụrụ nke a pụrụ ịtụkwasị obi na Uganda?,train
3911,Olee ọrụ ndị omeiwu na-arụ?,train
3912,Olee ihe ndị a na-eji atụle ọkụ eletrik?,train
3914,Gịnị mere anyị ji chọọ ndị isi ọchịchị?,train
3917,Ònye na-elekọta ọrụ ndị ọchịchị na-ebufe?,train
3927,Ònye bụ onye ọrụ ibe anyị?,train
3932,Gịnị mere ndị mmadụ ji ezu ohi?,train
3934,Olee ọnọdụ ndị a ga-akwụsị inyefe ego?,train
3935,Gịnị mere e ji kwesị ịkagbu nnyefe ego site n'aka ndị na-akwọ ụgbọala?,train
3938,Olee ọrụ onye na-esote onye nlekọta ụlọ ọrụ na-arụ?,train
3939,Olee otú anyị pụrụ isi hụ na nnyocha na-aga n'ụzọ na-aga nke ọma?,train
3941,Inwude onye omekome ọ̀ na-edozi ihe ọ bụla?,train
3942,Olee mgbe ọ ga-ahapụ obodo ahụ?,train
3947,Olee otú a pụrụ isi weghachite ezi aha?,train
3958,Ọ̀ bụ eziokwu na ịgba asịrị bụ ụdị nrụrụ aka?,train
3960,Olee otú mmadụ pụrụ isi zuo ego chọọchị?,train
3961,Olee otú ị pụrụ isi kọwaa ụzọ ndị na-emebi iwu?,train
3968,Gịnị ka e dere n'akwụkwọ ozi mgbaghara?,train
3969,Gịnị ka a ga-eme iji kpochapụ nrụrụ aka n'ulouka?,train
3972,Olee otú ndị nkịtị pụrụ isi zuo egbe ndị agha Uganda ji agbachitere ndị mmadụ?,train
3973,Ònye na-ahụ maka ngwá agha ndị ahụ furu efu?,train
3979,Gịnị mere e ji kwesị inwe oge a na-anọghị n'ụlọ?,train
3985,Olee ọrụ odeakwụkwọ na-adịgide adịgide na-arụ?,train
3988,Olee otú e nwere ike isi weghachite ego a zuru ohi?,train
3990,Olee ihe kwesịrị ekwesị a ga-eme n'ọnọdụ a?,train
3991,Gịnị mere e ji kwesị idetu ụfọdụ akwụkwọ ozi nye ndị ọzọ?,train
3993,Gịnị na-eme ka ndị mmadụ hapụ ọrụ ha?,train
3996,Gịnị na-eme n'ememe mgbede?,train
3997,Ego ole ka akwụkwọ ndekọ ego na mahadum na-efu?,train
3998,Ịzụlite ụmụaka na-adịghị mma emeela ka ọha mmadụ nwee ọtụtụ nsogbu?,train
4166,Olee ihe e kwuru n'okwu ahụ?,train
4303,Olee uru ụfọdụ ndị mmadụ na-erite n'iji ihe ndị ha na-akparịta ụka n'Ịntanet eme ihe bara?,train
4308,Olee ụdị nzukọ ndị a ga-akpọ ndị nta akụkọ òkù ịbịa?,train
4313,Ụlọ mgbasa ozi ole ka anyị nwere na Uganda?,train
4320,N'akụkụ dị aṅaa nke Uganda ka ógbè Arua dị?,train
4327,Gịnị ka a ga-agụnye n'usoro ihe owuwu nke obodo?,train
4331,Olee otú obodo Arua si dị mfe inweta site n'ógbè Koboko?,train
4332,Olee ụdị ihe omume ndị a na-eme n'obodo ukwu?,train
4340,Olee otú a pụrụ isi belata ihe ndị a na-efu n'achụmnta ego?,train
4347,Gịnị mere mmadụ ga-eji na-akpagbu okenye ibe ya n'ihu ọha?,train
4379,Olee ọrụ ụlọ ọrụ praịm minista na Uganda na-arụ?,train
4383,Olee ụdị ndị a na-ewere dị ka ndị na-adịghị ike n'obodo?,train
4394,Ụlọ ọgwụ mkpoga ole dị na Uganda?,train
4395,Kedu ihe ụfọdụ n'ime mgbaàmà nke ọrịa coronavirus?,train
4409,Gịnị mere m ga-eji akwado ọchịchị?,train
4437,Olee otú mmadụ pụrụ isi bụrụ onye na-enyocha ihe?,train
4439,Olee otú ndị isi pụrụ isi jikwaa ọnọdụ coronavirus?,train
4440,Olee ọrụ ndị agha na-arụ?,train
4443,Gịnị mere onye ọ bụla ga-eji chọọ ịbụ onye a ma ama?,train
4449,Gịnị mere e ji nwee ọtụtụ ndị gbara ọsọ ndụ na Uganda?,train
4457,Olee ntụziaka ndị onyeisi ala nyere n'oge a?,train
4462,Olee otú anyị pụrụ isi mee ka mmepe akụ̀ na ụba na-aga n'ihu?,train
4467,Olee ọrụ usoro iku ume na-arụ n'ahụ́ mmadụ?,train
4474,Ego ole ka sịga sịga na-efu?,train
4482,Gịnị bụ obodo?,train
4485,Ole ndị ka nri ga-abara uru?,train
4494,Olee otú mmadụ pụrụ isi nweta ọrụ ụgbọelu mberede?,train
4495,Gịnị mere ụgbọ mberede ejighi abịa n'oge?,train
4499,Olee ọrụ ndị na-elekọta ebe ahụike?,train
4602,Ọnụ ọgụgụ ole nke ndị ọrịa coronavirus ka a kwadoro na Uganda?,train
4608,Olee ọrụ ndị odeakụkọ na-arụ?,train
4609,Gịnị mere i ji chọọ ọrụ n'ihe gbasara ịzụ ahịa?,train
4610,Ego ole ka ị na-akpata dị ka onye nta akụkọ?,train
4612,Gịnị ka onye na-ekwu okwu na-eme?,train
4613,Gịnị bụ ihe ndị dị mkpa ná ndụ?,train
4614,A puru igwota orịa coronavirus?,train
4616,Mmadụ ole nwụrụ n'ọrịa coronavirus?,train
4623,Gịnị bụ ọrịa ndị na-adịghị ala ala?,train
4625,Olee ebe ndị ị na-elekọta ndị ọrịa?,train
4626,Olee ihe ndị na-egosi na ọbara mgbali elu na-akpa?,train
4627,Olee oge ndị mmadụ na-aga nleta n'ụlọ ọgwụ?,train
4629,Kedu ọgwụgwọ a pụrụ inye onye ọrịa coronavirus?,train
4630,Olee otú m pụrụ isi tinye maka agụmakwụkwọ ahụ?,train
4631,Gịnị bụ ntaramahụhụ kwesiri?,train
4634,Olee oge mgbake maka coronavirus?,train
4638,Ndị ọrịa coronavirus na-anabata ọgwụgwọ ahụ nke ọma?,train
4639,Ọnwụ ole ka e dekọrọ na coronavirus dị ka nke taa?,train
4645,Ònye ruru eru inweta akwụkwọ ikike ndị uwe ojii?,train
4646,Olee mmejo a na anụ n'ụlọikpe kacha elu,train
4649,Ònye bụ ndị a na-enyo enyo n'okwu a?,train
4650,Olee ụfọdụ n'ime iwu ndị onyeisi ala nyere?,train
4654,Gịnị mere e ji nwee mkpagbu n'ógbè unu?,train
4660,È nwere ebe a ga-akwụ ụgwọ n'ahịa ahụ?,train
4662,Olee ọdịiche dị n'etiti ndị ogbenye na ndị bara ọgaranya?,train
4663,Olee otú anyị pụrụ isi mụbaa ego anyị na-akpata?,train
4664,Gịnị bụ aha okporo ámá ahụ?,train
4669,Gịnị mere i ji na-etinye onwe n'ọrụ ha?,train
4672,Ònye bụ onye nwe họtel ahụ?,train
4673,Gịnị mere i ji nwee nkụda mmụọ?,train
4675,Olee otú m ga-esi nyochaa akaụntụ m?,train
4676,Gịnị bụ aha agwaetiti ahụ?,train
4679,Olee ihe ndị kasị mee ka ị daa mbà ná ndụ gị?,train
4680,Olee otú ụkọ eletrik si emetụta akụ na ụba?,train
4682,Ònye bụ onyeisi obodo Kampala?,train
4683,Oku elektrik ole ka Uganda na-emepụta?,train
4684,Ònye bụ onye kasị eri kọfị na Uganda?,train
4685,Olee mgbe e bidoro ọrụ a na-arụ iji na-akpata akụnụba?,train
4686,Olee netwọkụ ekwentị ị na-eji?,train
4687,Olee mgbe ikwe ya onu ga ebido?,train
4688,Olee nkwalite ndị a na-aga n'ihu?,train
4690,Ego ole ka e nyere ndị ọrụ ahụ?,train
4694,Olee otú e si emefu ego a tụrụ anya ya ?,train
4703,Olee otú anyị pụrụ isi lụso coronavirus ọgụ?,train
4704,Olee otú omenala gị si malite?,train
4705,Olee nri ndị ị na-adịghị eri?,train
4706,Olee otú coronavirus si agbasa site n'otu mmadụ gaa n'ọzọ?,train
4712,Ụzọ isi gbochie ime ji ịda mbà,train
4713,Ego ole ka ị na-akwụ maka ọrụ nnekọta àhù gị?,train
4715,Ihe ndị a na-efu n'akwụkwọ,train
4717,Olee otú e nwere ike isi belata mkpesa ndị ọrịa na-eme?,train
4719,Ì nwere ihe akaebe ọ bụla megide ya?,train
4722,Olee ihe i mere?,train
4723,Ndị ọrịa coronavirus kwesịrị ịnọ n'ụlọ ọgwụ?,train
4724,Olee otú e si asụ apologetics?,train
4727,Olee otú e si eme nchọpụta n'ime ụlọ?,train
4729,Olee ụfọdụ n'ime ihe ndị ị na-atụ ụjọ ha?,train
4732,Ogologo oge ole ka mmadụ kwesịrị ịdebe onwe ya iche?,train
4733,Olee mgbe akụkọ ahụ ga-adị?,train
4735,Olee ụgbọala ị na-aga?,train
4736,Olee oge ị na-etinye otimkpu gị?,train
4737,Olee ụdị ọrụ ị na-arụ?,train
4740,Olee ụlọ ị kwụrụ ụgwọ?,train
4741,Ebee ka i si bịa?,train
4742,Olee ụfọdụ ihe mgbaàmà nke coronavirus?,train
4747,Olee mmiri na-egbochi mmiri nke dị n'osimiri Naịl?,train
4748,Ì nwere ihe ndị ọzọ i nwere ike iji na-eri nri?,train
4750,Olee osimiri ndị na-asọba n'akụkụ Osimiri Naịl?,train
4752,Ì meela nnyocha ahụ?,train
4754,Olee otú e si eme nnyocha na nyocha?,train
4759,Mmiri ole dị n'ime tankị ahụ?,train
4761,Olee ụlọ ọrụ mgbasa ozi ị na-arụ ọrụ?,train
4763,Olee ihe ndị e ji ego emefu?,train
4765,Gịnị ka a na-ewere dị ka ihe iri ngo?,train
4768,Olee ụlọ mkpọrọ akpogara ya ?,train
4771,Gịnị ka iwu kwuru banyere amaghị ihe?,train
4775,Olee akwụkwọ ị ga-agụ?,train
4779,Ala nke onye ka nke a bụ ?,train
4780,Gịnị na-akpata iweghara ala n'ike?,train
4782,Ezinụlọ ole ka a chụpụrụ n'ebe obibi ha?,train
4784,Gịnị mere ịbọ ọbọ ji dị njọ?,train
4789,Olee anụmanụ ndị dị n'ugbo gị?,train
4790,Olee otú ókèala gị hà ?,train
4795,Olee otú m pụrụ isi ghọọ onye a gbanwere site n'ime ka uche m dị ọhụrụ?,train
4796,Ònye bụ onye ọchụnta ego?,train
4877,Achọrọ m ịma ihe ọ na-ewe iji bụrụ onye injinia?,train
5002,Gịnị bụ agụụ gị?,train
5207,Gịnị bụ ikpe ziri ezi n'etiti nwoke na nwanyị?,train
5235,Olee ọnọdụ ndị dị mkpa ndị uwe ojii nwere ike ịbanye n'ụlọ m?,train
5304,Ị̀ dị ime?,train
5305,Gịnị na-akpata ịba?,train
5313,Ònye gburu onye na-akwọ bọs ahụ?,train
5314,Ebee ka ihe mberede ahụ mere?,train
5317,Ebee ka ọkwọ ụgbọala bọs ahụ nọ?,train
5318,Ònye gbara bọs ahụ ọkụ?,train
5321,Ì ji n'aka na ọ sịrị ya?,train
5322,Olee nọmba ekwentị gị?,train
5323,Ebee ka i si nweta mmerụ ahụ?,train
5324,Ònye bibiri ihe onwunwe anyị?,train
5325,Ndị na-eme njem okporo ụzọ adịghị eso ọkụ okporo ụzọ?,train
5328,Olee ebe anyị pụrụ ịchọta onye na-eme ka a mara ihe nke ga-eme ka a mara ihe a?,train
5330,Gịnị ka ị na-eji ego gị emefu?,train
5331,Gịnị mere ndị nna ji eleghara ibu ọrụ ha anya?,train
5332,Gịnị bụ ịzụ ụmụ nke na-adịghị mma?,train
5333,Gịnị na-akpata esemokwu n'ezinụlọ?,train
5336,Olee otú nna si dị mkpa ná ndụ nwa?,train
5337,Olee ihe ndị na-akpata ime ihe ike n'ebe ndị mmadụ na-anọghị?,train
5341,Olee ihe ize ndụ ndị dị n'anu ogwu ike?,train
5345,Ị̀ bụ onye ndú nke ìgwè ofufe?,train
5347,Gịnị ka ị na-ere?,train
5348,Ego ole ka ị na-enye ndị na-adịghị ike?,train
5351,Olee otú ị ga-esi nweta ego maka ụlọ elu chọọchị?,train
5354,Ònye bụ onye ozi ala ọzọ?,train
5356,Ònye bụ onye ọrụ nke ọnwa ahụ?,train
5358,Olee otú anyị ga-esi mee ka ọdịiche dị n'etiti ndị ọgaranya na ndị ogbenye kwụsị?,train
5359,Olee otú anyị ga-esi lụso nrụrụ aka ọgụ?,train
5361,Ì nyeferela akwụkwọ ahụ?,train
5363,Olee ọrụ ndị a na-akpọsa n'akwụkwọ akụkọ?,train
5364,Gịnị bụ ntaramahụhụ maka ịgha ụgha?,train
5365,Olee otú ụlọ akụ si akwado ndị na-azụ ahịa n'ógbè ha?,train
5367,Olee otú onyeisi ngalaba ahụ dị?,train
5370,Gịnị kpatara ọgba aghara dị n'etiti ndị Alakụba na ndị uwe ojii?,train
5373,Olee otú i si merụọ ahụ́?,train
5375,Olee ndị Alakụba na-emegide Shiik ọhụrụ ahụ?,train
5382,Olee otú m pụrụ isi mụta Koran?,train
5383,Olee esemokwu ndị isi Alakụba na-ese?,train
5384,Ònye bụ onye ndú nke kansụl kachasị elu nke ndị Alakụba Uganda?,train
5386,Ị̀ bụ nwa amaala Uganda?,train
5388,Mmadụ ole gụsịrị akwụkwọ nwere ọrụ ruo ugbu a?,train
5389,Gịnị bụ ọrụ ụlọ ọrụ ahụ?,train
5393,Ego ole ka ị na-akwụ maka ịga mahadum?,train
5395,Olee otú mahadum na obodo si emekọrịta ihe ?,train
5399,Olee otú Idi Amin si bịa n'ọchịchị?,train
5400,È nwere ụlọ ọgwụ ndị agha n'ógbè ahụ?,train
5402,Gịnị ka ụlọ ọgwụ ndị agha na ndị agha ochie na-eme?,train
5406,Afọ ole ka ndị agha na-ahapụ ọrụ agha?,train
5409,À pụrụ ime ka ụlọ ọgwụ nta  ghọọ ụlọ ọgwụ di elu ?,train
5412,Olee ọrụ ozi nchebe na-arụ na Uganda?,train
5413,Olee uru ụlọ ahịa ndị agha na-abara ndị agha?,train
5415,Mba ndị dị aṅaa nọ n'otu European Union?,train
5418,Olee otú òtù ọha na eze si abara ọha na eze uru ?,train
5420,Olee ụzọ ndị e siworo mee ka mmiri dị ọcha ka mma?,train
5421,Olee ụfọdụ ọrịa sị na mmiri?,train
5437,Olee otú kacha mma anyị ga-esi gbochie izu ohi ọgba tum tum?,train
5439,Gịnị ka ndị isi ógbè na-eme?,train
5461,Gịnị na-eme n'oge mkparịta ụka ndị nta akụkọ?,train
5466,Olee ụfọdụ n'ime nkà ndị a na-eme ná ndụ?,train
5470,Olee otú anyị pụrụ isi mee ka e nwee agụmakwụkwọ dị mma?,train
5472,Gịnị ka mmadụ kwesịrị ime iji nwee ike ịsọ mpi n'ụwa nile?,train
5477,Gịnị mere ndị uwe ojii ga-eji na-agba ndị mmadụ égbè?,train
5484,Ndị uwe ojii hà pụrụ ime ka ọgba aghara dịgide?,train
5489,Gịnị mere anyị ji akwa mmakwaara mgbe anyị mechara ihe anyị mere?,train
5492,Gịnị ka ịbụ onye ọkachamara pụtara?,train
5493,Ànyị ga-aga njem nlegharị anya n'oge ọ bụla site ugbu a gaa n'ihu?,train
5494,Olee otú mmadụ pụrụ isi na-eme ihe n'ụzọ ọkachamara?,train
5495,Gịnị bụ ọrụ ụlọ ọrụ anyị?,train
5500,Gịnị ka ụmụ akwụkwọ na-amụ na mahadum?,train
5563,Ịghara ịnọ n'ụlọ akwụkwọ ahụ na-eme ka onye nkụzi ahụ na-agaghịzi aga ọmụmụ ihe ọ̀ na-emetụta ihe onye ahụ na-amụrụ ihe na-eme?,train
5802,Olee otú ha si mụta igwu bọl?,train
5803,Òtù dị aṅaa meriri na Ugandan Premier League n'oge gara aga?,train
5804,Olee Òtù meriri egwuregwu ahụ?,train
5806,Olee otú e si enweta akwụkwọ ikike ịnya ụgbọala?,train
5808,Ònye bụ onye kasị agba ihe n'oge a?,train
5809,Ị̀ na-akwọ ụgbọala automatic?,train
5812,Ònye bụ onye nwe ụlọ bọọlụ Onduparaka?,train
5813,Ị̀ na-agụ akwụkwọ akụkọ?,train
5814,Olee mgbe oge bọọlụ na-amalite?,train
5817,Olee ìgwè Onduparaka ga-eji na-egwu egwuregwu taa?,train
5819,Gịnị mere onye ahụ nwere ahụmahụ ji ano n'oche?,train
5822,Ànyị nwere Ebola na Uganda?,train
5823,Gịnị bụ ọrịa ndị na-efe efe?,train
5825,Olee otú ọrụ gị si gbasa gị?,train
5827,Mmadụ ole anwụwo n'ihi Ebola?,train
5828,Olee otú gọọmenti pụrụ isi kwado ụlọ ọrụ ndị dị n'ógbè ahụ?,train
5831,Gịnị bụ atụmatụ maka ihe ize ndụ?,train
5834,Olee ọrịa nje bacteria na-akpata?,train
5836,Olee ndị egwuregwu kachasị asọmpi na Ugandan Premier League?,train
5837,Nke a ọ̀ bụ egwuregwu mbụ gị na Ligue des Premiers de Ouganda ?,train
5838,Ònye bụ onye kasị ewu ewu na-akwado football na Uganda?,train
5851,Ònye na-achịkwa ụlọ ọrụ ịkụ nzọ na Uganda?,train
5852,Ì nwere ike ịgwa m otú i si emefu ego agbamakwụkwọ gị?,train
5854,Olee otú ọnụ ọgụgụ ndị bi na Uganda dị?,train
5855,Olee ụdị ebe a na-ekpofu ahịhịa m chọrọ?,train
5867,Ị̀ ma ihe mere i ji dịrị ndụ?,train
5868,Olee otú anyị pụrụ isi mee ka ịdị ọcha dịgide n'ogige ndị gbara ọsọ ndụ?,train
5871,Olee otú m ga-esi nweta ọrụ n'ebe a na-ewu ụlọ?,train
5872,Olee otú ihe omume ndị na-eme ka ihe na-aga n'ihu n'ọdịnihu si emepụta uru?,train
5877,Olee ebe Osimiri Naịl si?,train
5878,Ònye ga-elekọta ule ndị ahụ?,train
5880,Olee mgbe m kwesịrị ịṅụ mmiri a mịrị amị?,train
5881,Ego ole ka ọ na-efu iji nyochaa ala ahụ?,train
5883,Ego ole ka e nwetara n'ahịa ahụ?,train
5884,Olee otú anyị pụrụ isi mee ka ọrụ ndị anyị na-enye ndị ahịa anyị ka mma?,train
5886,Olee otú m ga-esi setịpụ ihe ncheta na ekwentị m?,train
5889,Olee otú m ga-esi dozie nsogbu a?,train
5891,Ònye malitere ogbaghara ahụ?,train
5892,Ì nwere map Kampala?,train
5896,Ọrụ ole ka i nwere?,train
5897,Ònye na-ahụ maka nnyocha ahụ?,train
5899,Gịnị mere ego si n'aka ego Uganda Road Fund ji n'efu?,train
6041,Olee otú ọrụ unu ga-esi baara anyị uru?,train
6410,Alụmdi na nwunye dị nsọ ma bụrụ nke Chineke na-anabata,train
6412,Gịnị mere o ji esiri ụfọdụ ndị ike ịgbaghara ndị ọzọ?,train
6422,Olee otú ụlọ ọrụ pụrụ isi na-ere ahịa ngwaahịa ya?,train
6424,Olee otú onye na-eji ya eme ihe ga-esi mata ihe na-abụghị ihe e ji eme ihe n'ihe gbasara anyanwụ?,train
6430,Gịnị ka gọọmenti kwesịrị ime iji mee ka ụkpụrụ agụmakwụkwọ dịkwuo elu?,train
6445,Olee ụzọ ndị e siworo mee ihe iji kwụsị ime ihe ike n'ihi mmekọahụ?,train
6446,Gịnị ka anyị kwesịrị ime iji na-elekọta gburugburu ebe obibi?,train
6449,Gịnị ka e mere iji lụso ime ihe ike dabeere n'ụdị nwoke na nwanyị ọgụ?,train
6452,Olee ọrụ chọọchị na-arụ?,train
6456,Olee ụfọdụ nsogbu ndị mmadụ na-enwe taa?,train
6469,Gịnị bụ nzube nke oké ọsọ ndị gbara ọsọ ndụ?,train
6472,Gịnị mere e ji eme ememe ncheta ụbọchị ndị gbara ọsọ ndụ n'ụwa?,train
6489,Òtù ndị dị aṅaa ka e nyere ikike ịrụ ọrụ enyemaka iwu na Uganda?,train
6600,Olee otú e si agụ ihe ndị a tụrụ n'egwuregwu a?,train
6617,Olee afọ nso ndị na-eto eto ga adị?,train
6630,Olee ọrụ Ụlọ Ọrụ Na-ahụ Maka Ọgwụ Ọjọọ Na-arụ na Uganda?,train
6642,Olee otú e si enyocha ọgwụ?,train
6647,Olee ọrụ onye nta akụkọ na-arụ?,train
6651,Gịnị bụ ịkọ akụkọ ihe mere eme?,train
6659,Ònye bụ onye nyocha nke Uganda?,train
6663,Olee ọrụ ndị omeiwu na-arụ?,train
6666,Gịnị ka e dere n'akwụkwọ ahụike nke ọnwa gara aga?,train
6667,Olee ọnọdụ a pụrụ ịgbaputa ndị mmadụi n'ụlọ mkpọrọ?,train
6674,Olee ọrụ onye na-ahụ maka ego na-arụ?,train
6680,Ò ziri ezi ka a gbanwere ụlọ akwụkwọ maka ihe ndị ọzọ?,train
6684,"Dị ka onye omebe iwu, gịnị bụ ọrụ gị?",train
6738,Ụlọ akwụkwọ hà na-enye ụmụ akwụkwọ nri nke ọma?,train
6759,Òtù na-ahụ maka nkwukọrịta ọ̀ na-aghọ òtù ndọrọ ndọrọ ọchịchị?,train
6828,A pụrụ iji nchebe okporo ámá mee ihe iji lụọ ọgụ iji nwụchie mmadụ  ,train
6830,Kpesara ndị uwe ojii maka ndị ọ bụla a na-enyo enyo n'obodo ahụ,train
6877,Enweghị agụmakwụkwọ banyere ahụ́ ike ịmụ nwa na-akpata ime a na-achọghị,train
6999,Ị̀ na-arụ arụru onwe gị oru?,train
7002,Ndị mmadụ na-eme njem dị anya na Namugongo iji mee ememe nke Ụbọchị Ndị Martyr,train
7003,Anyị kwesịrị ịdị n'otu ọbụna n'agbanyeghị na anyị nwere òtù ndọrọ ndọrọ ọchịchị dị iche iche,train
7004,Ndị isi kwesịrị ime ihe iji weta ọrụ n'ógbè ha,train
7005,Ndị otu ndọrọ ndọrọ ọchịchị dị iche iche kwesịrị inwe nkwekọrịta maka ọdịmma nke mba ahụ,train
7006,Nnyocha gọọmenti na-eme mgbe nile dị mkpa iji hụ na a na-enyefe ọrụ,train
7007,Ndị mmegide na gọọmenti kwesịrị ịrụkọ ọrụ ọnụ n'inye ndị mmadụ ọrụ,train
7009,Ndị nọ n'ọkwá na-emekarị ka ha merie n'ọchịchị ọzọ n'ihi na ha na-ewu ewu,train
7010,Ndị mmadụ kwesịrị ịna-enyocha ihe ndị e mere n'ebe ndị a na-eme n'ógbè ndị ahụ,train
7011,Ndị na-agba ọsọ n'party ha no anaghị ano ogologo oge n'ebe ha na-anọ ,train
7012,Ọdịbendị dị ize ndụ n'ihe metụtara ndọrọ ndọrọ ọchịchị ebe ọ bụ na ọ na-eme ka e nwee nkewa,train
7013,Ịbụ onye ndọrọ ndọrọ ọchịchị pụtara ịdị njikere ịchụ ihe ụfọdụ nàjà,train
7014,Onyeisiala na-enyekarị ndị ha na ya dị n'otu ọrụ dị ka onye ozi,train
7015,Ndị ọchịchị kwesịrị ịkacha lekwasị anya n'ụlọ akwụkwọ ndị ọkachamara,train
7016,Ụmụ akwụkwọ bi n'ime ime obodo na-enwe nsogbu nke ịme ogologo njem ,train
7017,A na-enye ndị kacha mma n'ọkwa distrikti onyinye gọọmentị,train
7018,Ọchịchị kwesịrị ịbawanye mmefu ego maka ụlọ akwụkwọ ime obodo,train
7019,Ndị nne na nna na ụlọ akwụkwọ kwesịrị ịna-arụkọ ọrụ ọnụ mgbe niile,train
7020,Ozi ahụ kwesịrị ibelata ụgwọ ndebanye aha ka ụmụ akwụkwọ ndị ọzọ wee nwee ike ịnwale ule,train
7021,Ụlọ akwụkwọ kwesịrị ịrụzigharị ụlọ obibi ha mgbe mgbe iji melite ebe obibi ụmụ akwụkwọ,train
7022,Ọ na-ewe mgbalị site ma ndị nkụzi ma ụmụ akwụkwọ iji nye ihe magburu onwe ya agụmakwụkwọ arụmọrụ,train
7023,Ndị nkụzi na-ejikarị akwụkwọ ndị gara aga akwadebe ụmụ akwụkwọ maka ule,train
7024,Ụlọ akwụkwọ kwesịrị ịkụziri ụmụ akwụkwọ ha nkà ndị ọkachamara iji lụso enweghị ọrụ ọgụ,train
7025,Ịzụ ihe n'ụzọ na-enweghị usoro dị ka ịkwa nkà na-enye aka n'ịzụlite ọrụ,train
7026,Ndị ndú okpukpe na-arụ ọrụ dị mkpa na ndọrọ ndọrọ ọchịchị distrikti,train
7027,A na-ejikarị ego a na-akpata n'ụlọ akwụkwọ eme ka ihe ndị e ji arụ ọrụ n'ụlọ akwụkwọ ka mma,train
7028,Ụlọ akwụkwọ ndị e wuru n'elu ntọala okpukpe dị mma iji zụlite omume ọma n'ime ụmụ akwụkwọ ha,train
7029,"Ụlọ ọrụ a na-arụ bụ ụlọ ọrụ dị oké ọnụ, ya mere, ọ dị mkpa ka a na-ahụ maka àgwà ya ",train
7030,Ụlọ akwụkwọ dị mma maka mmekọrịta ụmụ akwụkwọ na ndị nkụzi,train
7031,Chọọchị na-enyekarị ego iji rụzigharịa akụrụngwa ha,train
7032,Anyị kwesịrị ịna-echebara ihe niile Chineke meere anyị echiche ma na-ekele ya,train
7033,Ndị Kraịst kwesịrị ịdị na-ekpekọ ekpere ọnụ n'oge ọrịa a na-efe efe,train
7034,Anyị nile bụ ndị Uganda n'agbanyeghị na anyị nwere okpukpe dị iche iche,train
7035,Ndi ulo uka kwesịrị ime mkpọsa ịkụ osisi iji chebe gburugburu ebe obibi,train
7036,A kwụsịrị ọrụ ụlọ akwụkwọ Sunday n'ihi ọrịa a,train
7037,Ndị chọọchị kwesịrị itinye aka n'ọrụ mmepe dị ka ịzụ ahịa anụ ezi,train
7038,Ndị Kraịst kwesịrị inye onyinye n'ebe chọọchị ha dị maka ọrụ chọọchị,train
7039,Ndị na-azụ ahịa na chọọchị kwesịrị ijikọ aka wee malite ọrụ mmepe,train
7040,Mba ndị dị n'Ebe Ọwụwa Anyanwụ Afrịka kwesịrị ịrụkọ ọrụ ọnụ n'ihe banyere azụmahịa,train
7041,Ọ dị mkpa ka ndị chọọchị na-enye onyinye mgbe niile ka ha nwee ike ịna-arụ ọrụ ha,train
7042,Ndị mmadụ kwesịrị inye ala maka ọrụ chọọchị dị ka ọrụ ugbo,train
7043,Anyị aghaghị ịdị n'otu n'ime Kraịst ka anyị wee bie ndụ dị nsọ,train
7044,Ndị ọrụ chọọchị chọrọ ebe obibi dị nso ka o wee diri ha mfe ije n'ulo uka ahu,train
7052,Ndị ọrụ ahụ́ ike kwesịrị ka ha na ndị ha na-ejere ozi nwe mmekọrịta dị mma,train
7094,Ọrịa nke erighị nri na-eme ka ụmụaka na ndị toro eto ghara ito eto nke ọma,train
7170,Olee otú anyị ga-esi hụ maka mmetụta ihe a na-eme?,train
7217,Gịnị bụ ihe ikwu na ibe pụtara?,train
